10.2196/12345	 DOI
10.1080/00137917008902669	 DOI
10.1017/s0305741009000125	 DOI
10.1017/s0021859600077467	 DOI
10.1016/s0422-9894(97)80079-7	 DOI
10.1016/s1386-9477(08)00102-1	 DOI
10.1002/cite.330610714	 DOI
10.1016/s0422-9894(08)70059-x	 DOI
10.1002/bimj.4710200509	 DOI
10.1016/s0422-9894(08)70455-0	 DOI
10.1002/prs.11798	 DOI
10.1016/s0422-9894(08)70387-8	 DOI
10.1016/b978-85-352-2852-6.50011-9	 DOI
10.1016/s0165-5728(09)00456-1	 DOI
10.1016/s0422-9894(04)80053-9	 DOI
10.1016/0301-9268(77)90006-7	 DOI
10.1016/s0422-9894(08)70119-3	 DOI
10.1016/s0422-9894(97)80002-5	 DOI
10.1016/s0003-2670(18)30038-2	 DOI
10.1017/s0022112085223593	 DOI
10.1016/s0422-9894(08)71268-6	 DOI
10.1016/s0422-9894(06)74012-0	 DOI
10.1016/s0422-9894(08)70135-1	 DOI
10.1016/s0266-7681(96)80034-9	 DOI
10.1016/j.freeradbiomed.2015.07.025	 DOI
10.2139/ssrn.2963709	 DOI
10.1016/s0422-9894(08)70692-5	 DOI
10.1016/b978-85-352-7563-6.50011-9	 DOI
10.1016/b978-008045344-6/50000-8	 DOI
10.7748/en.22.4.13.s15	 DOI
10.1016/s0422-9894(08)70736-0	 DOI
10.1016/s0422-9894(08)71012-2	 DOI
10.1086/506046	 DOI
10.1002/dc.21735	 DOI
10.1016/s1571-9960(04)80123-x	 DOI
10.1016/s1572-347x(00)80015-4	 DOI
10.4319/lo.1979.24.2.0400	 DOI
10.1002/ange.19881000758	 DOI
10.1061/(asce)0733-9429(2006)132:7(751)	 DOI
10.1002/jctb.280430311	 DOI
10.1016/s0920-5489(98)00065-8	 DOI
10.1021/om0305418	 DOI
10.1016/s0422-9894(08)70269-1	 DOI
10.1038/301185b0	 DOI
10.1038/nsb0795-577	 DOI
10.1017/s0730938400025004	 DOI
10.1038/180862b0	 DOI
10.1038/335419a0	 DOI
10.1007/978-90-481-9751-4_100346	 DOI
10.2307/2216804	 DOI
10.1038/175137a0	 DOI
10.1038/518439a	 DOI
10.1111/j.1741-2005.2012.01506_3.x	 DOI
10.1038/nsmb944	 DOI
10.1038/114240b0	 DOI
10.1038/physci240013a0	 DOI
10.1038/160391b0	 DOI
10.1038/118401a0	 DOI
10.1007/978-94-011-5186-3_4	 DOI
10.1038/7101xiiib	 DOI
10.1038/nrurol.2017.177	 DOI
10.1038/091189b0	 DOI
10.1038/155581b0	 DOI
10.1038/166166b0	 DOI
10.1038/s41467-019-08370-3	 DOI
10.1038/309042a0	 DOI
10.1038/206733a0	 DOI
10.1038/473430a	 DOI
10.1038/504022a	 DOI
10.1038/381804a0	 DOI
10.1038/328637a0	 DOI
10.1038/188218a0	 DOI
10.1038/310006b0	 DOI
10.1038/001462b0	 DOI
10.1038/328569d0	 DOI
10.1038/nrd4682	 DOI
10.1038/504010d	 DOI
10.1038/257634a0	 DOI
10.1038/ncpneuro0081	 DOI
10.1038/452506a	 DOI
10.1038/144664b0	 DOI
10.1038/428601a	 DOI
10.1038/362267a0	 DOI
10.1038/382080a0	 DOI
10.1136/bmj.2.346.125	 DOI
10.1038/220939c0	 DOI
10.1038/240436b0	 DOI
10.1038/ncpuro0293	 DOI
10.1016/j.teln.2014.10.001	 DOI
10.1515/9783990437056-002	 DOI
10.1038/441163a	 DOI
10.1038/427385b	 DOI
10.1038/ncomms6143	 DOI
10.1038/nmeth973	 DOI
10.1038/117859c0	 DOI
10.1029/ja092ia01p00316	 DOI
10.1038/453015f	 DOI
10.1038/057286b0	 DOI
10.1177/0309089218778585	 DOI
10.1038/2101368a0	 DOI
10.1038/107051b0	 DOI
10.1038/nature.2013.12499	 DOI
10.1038/240005a0	 DOI
10.1038/d41586-018-04212-2	 DOI
10.1038/300206b0	 DOI
10.1038/2241244a0	 DOI
10.1038/35082182	 DOI
10.1038/ng.1036	 DOI
10.1163/156854102760082168	 DOI
10.1038/nbt0807-845	 DOI
10.1038/223125a0	 DOI
10.7202/1037709ar	 DOI
10.5749/culturalcritique.80.2012.0056	 DOI
10.1038/226746a0	 DOI
10.1038/347229a0	 DOI
10.1038/nm980	 DOI
10.1007/s10940-016-9288-7	 DOI
10.1021/acs.jpcc.5b02626	 DOI
10.1038/145544b0	 DOI
10.1038/nchem.544	 DOI
10.1038/122768c0	 DOI
10.1075/prag.11.3.03shi	 DOI
10.1038/s41583-019-0165-x	 DOI
10.1038/1421047b0	 DOI
10.1038/129178a0	 DOI
10.1038/118192a0	 DOI
10.1038/340091a0	 DOI
10.1038/250136a0	 DOI
10.1038/nrclinonc.2010.228-c1	 DOI
10.1038/nature08102	 DOI
10.1787/9789264100985-6-fr	 DOI
10.1038/nphys856	 DOI
10.2307/3907545	 DOI
10.1038/nbt0912-807	 DOI
10.1038/nrgastro.2018.22	 DOI
10.1093/0199248540.003.0008	 DOI
10.1080/1533015x.2012.728061	 DOI
10.1038/nm1097-1057b	 DOI
10.1038/s41467-017-00786-z	 DOI
10.1038/s41593-019-0371-x	 DOI
10.1038/289710c0	 DOI
10.1007/978-94-024-0858-4_6	 DOI
10.1038/1831001a0	 DOI
10.1002/047134608x.w5218	 DOI
10.1111/reec.12010	 DOI
10.1017/s0368393100068255	 DOI
10.1002/0470863617.ch9	 DOI
10.1086/425846	 DOI
10.1057/s41296-017-0166-3	 DOI
10.1002/9780470316856.ch10	 DOI
10.1177/09622802080170030802	 DOI
10.1002/0470857706.ch14	 DOI
10.1002/wene.2016.5.issue-2	 DOI
10.1002/9781118445112.stat05331	 DOI
10.1002/9780470050118.ecse006	 DOI
10.1002/9781118445112.stat07455	 DOI
10.1002/wcc.440	 DOI
10.1002/hup.796	 DOI
10.1002/9781118445112.stat05801	 DOI
10.1002/9781118445112.stat03728	 DOI
10.1002/9781118392966.ch20	 DOI
10.1002/9780470050118.ecse181	 DOI
10.1002/9780470670590.wbeog167	 DOI
10.1002/0471219282.eot195	 DOI
10.1080/03043799408928329	 DOI
10.1002/9780470671153.wbhaf044	 DOI
10.1002/9780470670590.wbeog270	 DOI
10.1002/9781118445112.stat02999	 DOI
10.1371/journal.pone.0007142	 DOI
10.1242/bio.032102	 DOI
10.1002/047134608x.w1202	 DOI
10.1002/9781118445112.stat05799	 DOI
10.1002/9781119139980.ch12	 DOI
10.1108/00242530810865538	 DOI
10.1002/widm.1047	 DOI
10.1017/s0036930600058828	 DOI
10.1002/wsbm.96	 DOI
10.1002/9781118597705.ch8	 DOI
10.1017/s095410209721028x	 DOI
10.1002/9781118736982.ch7	 DOI
10.1080/00140136408930767	 DOI
10.1111/1467-9655.12662	 DOI
10.1002/0471203076.emm0365	 DOI
10.1002/9781118445112.stat06409	 DOI
10.1002/9781118430873.est0399	 DOI
10.1002/1520-6696(198507)21:3<286::aid-jhbs2300210327>3.0.co;2-n	 DOI
10.1002/wnan.1545	 DOI
10.1021/ie010588y	 DOI
10.1002/9781118445112.stat06534.pub2	 DOI
10.1093/acprof:oso/9780195368925.003.0020	 DOI
10.1002/9781118663219.wbegss630	 DOI
10.1002/9780471462422.eoct022	 DOI
10.1017/s0021121400023798	 DOI
10.2307/3670159	 DOI
10.1002/9781118445112.stat06120	 DOI
10.1080/15428052.2011.561151	 DOI
10.1002/9781118445112.stat07492	 DOI
10.1002/wrna.90	 DOI
10.1002/9781118445112.stat03795.pub2	 DOI
10.1002/wmts.59	 DOI
10.1002/wrna.1227	 DOI
10.1002/9781118445112.stat05028	 DOI
10.1002/nadc.19990470332	 DOI
10.1364/ao.32.003641	 DOI
10.1017/s0025100317000299	 DOI
10.1002/nadc.19880360115	 DOI
10.2307/2495132	 DOI
10.1017/s1041610211002407	 DOI
10.1002/9781118410868.wbehibs140	 DOI
10.1002/wdev.219	 DOI
10.1177/026455057902600110	 DOI
10.2307/j.ctt1ffjmrt.19	 DOI
10.1002/0470867167.ch17	 DOI
10.1017/s0021932000009044	 DOI
10.1002/9780470061589.fsa262	 DOI
10.1002/bbpc.19770810724	 DOI
10.1002/9781118358733.wbsyncom076	 DOI
10.1002/latj.200790136	 DOI
10.1002/wcms.9	 DOI
10.1017/s0031182000083128	 DOI
10.1016/j.energy.2018.09.181	 DOI
10.1002/9780470099766.ch3	 DOI
10.1002/9781118976005.ch7	 DOI
10.1002/9781119264507.ch6	 DOI
10.1002/9781118663202.wberen380	 DOI
10.1021/ja804798f	 DOI
10.1002/9781118768747.ch10	 DOI
10.1002/div.4122	 DOI
10.1002/wnan.148	 DOI
10.1057/978-1-137-59491-4_3	 DOI
10.1891/0730-0832.22.1.9	 DOI
10.1002/wnan.1178	 DOI
10.1179/146195714x13820028180162	 DOI
10.1002/9781118445112.stat01607	 DOI
10.1002/9781118445112.stat08140	 DOI
10.1002/0471662682.ch2	 DOI
10.1002/9781118989463.wbeccs013	 DOI
10.1002/9780471462422.eoct481	 DOI
10.1002/9781118445112.stat00370	 DOI
10.1002/9781118445112.stat02977	 DOI
10.2307/2574893	 DOI
10.1007/978-981-10-2955-4_7	 DOI
10.1007/978-3-319-68297-6_15	 DOI
10.1007/978-1-4020-5401-3_24	 DOI
10.1007/978-3-662-02360-0_2	 DOI
10.1007/978-3-642-37849-2_15	 DOI
10.1007/3-540-26347-0_15	 DOI
10.1007/978-3-662-52884-6_12	 DOI
10.1007/s11298-019-7144-4	 DOI
10.1007/978-3-319-26106-5_6	 DOI
10.1007/978-3-642-76008-2_21	 DOI
10.1007/978-3-319-64867-5_3	 DOI
10.1007/bf00870264	 DOI
10.1007/978-3-662-04931-0_1	 DOI
10.1007/978-3-030-12061-0_5	 DOI
10.1007/978-3-658-19480-2_11	 DOI
10.1007/978-3-540-88201-5_12	 DOI
10.1007/978-3-319-51532-8_12	 DOI
10.1007/978-3-030-04897-6_1	 DOI
10.1007/s35824-015-0688-5	 DOI
10.1249/01.mss.0000536103.89809.16	 DOI
10.1007/978-3-662-48986-4_312115	 DOI
10.1007/978-3-662-48986-4_1281	 DOI
10.1007/b138336	 DOI
10.1007/s41906-018-0618-2	 DOI
10.1007/978-3-540-71095-0_4590	 DOI
10.1007/978-3-540-71461-3_1	 DOI
10.1007/0-387-21797-5_6	 DOI
10.1007/978-3-642-97108-2_15	 DOI
10.1007/978-3-540-71095-0_5175	 DOI
10.1007/s11654-015-5115-0	 DOI
10.1007/s12634-018-5632-2	 DOI
10.1080/08952840903489185	 DOI
10.1007/978-3-662-04792-7_2	 DOI
10.1007/978-3-662-08986-6	 DOI
10.1007/978-981-15-0046-6	 DOI
10.1007/978-3-642-77769-1_25	 DOI
10.1007/978-3-030-12453-3_78	 DOI
10.1007/978-3-642-79241-0_1	 DOI
10.1007/978-94-007-6555-9_15	 DOI
10.1007/978-3-319-71743-2_3	 DOI
10.1007/978-3-319-48454-9_50	 DOI
10.4324/9781315095806	 DOI
10.1016/0370-2693(95)00633-v	 DOI
10.1007/978-3-642-67458-7_16	 DOI
10.1007/978-0-387-73997-7_7	 DOI
10.1007/bf01891886	 DOI
10.1007/978-3-662-52991-1_57-1	 DOI
10.1007/978-1-4939-2104-1_32	 DOI
10.1007/978-3-540-71095-0_8122	 DOI
10.1007/8623_2014_7	 DOI
10.1007/3-540-35122-1_10	 DOI
10.1007/978-3-642-40157-2_48	 DOI
10.1007/978-3-319-56932-1_8	 DOI
10.1007/978-3-642-56853-4_3	 DOI
10.1007/978-3-540-71095-0_10876	 DOI
10.1007/978-3-662-09178-4_3	 DOI
10.1007/978-3-319-23419-9_6	 DOI
10.1007/978-3-319-13242-6_78	 DOI
10.1007/978-1-4471-3905-8	 DOI
10.1659/mrd.mm016	 DOI
10.1007/978-3-662-06538-9_3	 DOI
10.1016/s0022-5347(17)43446-x	 DOI
10.1007/978-3-662-06723-9_10	 DOI
10.1007/bfb0048842	 DOI
10.1007/978-3-642-53740-0_3	 DOI
10.1007/978-3-662-46689-6_51	 DOI
10.1007/978-3-540-71095-0_4428	 DOI
10.1007/s12634-016-5255-4	 DOI
10.1007/978-3-662-09965-0_7	 DOI
10.1007/978-3-642-24834-4	 DOI
10.1007/978-3-642-37784-6_1	 DOI
10.1007/978-1-4757-1862-1_8	 DOI
10.1007/978-3-662-02739-4_31	 DOI
10.1007/978-3-642-50098-5_77	 DOI
10.1056/nejm189702041360511	 DOI
10.1007/978-3-319-17689-5_12	 DOI
10.1007/978-3-540-71095-0_2962	 DOI
10.1007/s15006-018-0115-y	 DOI
10.1088/1361-6579/aa6e9f	 DOI
10.1007/978-3-319-49559-0_72	 DOI
10.1007/978-3-030-00105-6_3	 DOI
10.1007/978-3-642-14067-9_1	 DOI
10.1007/978-0-387-69213-5_3	 DOI
10.1007/978-3-030-02899-2_11	 DOI
10.1007/s35146-012-0428-9	 DOI
10.1007/978-3-642-97113-6_19	 DOI
10.1007/978-3-642-25808-4_2	 DOI
10.1007/s15007-017-1484-8	 DOI
10.1007/s00058-018-3580-x	 DOI
10.1007/s15006-017-9257-6	 DOI
10.1007/0-387-37622-4_5	 DOI
10.1007/978-3-662-47002-2_22	 DOI
10.1007/978-3-642-67254-5_75	 DOI
10.1007/978-3-540-79214-7_37	 DOI
10.1007/978-3-662-09578-2	 DOI
10.1007/s00058-015-1899-0	 DOI
10.1007/978-3-662-06182-4	 DOI
10.1007/978-0-387-09620-9_12	 DOI
10.1007/978-3-662-10433-0_1	 DOI
10.2196/preprints.16247	 DOI
10.2196/preprints.9050	 DOI
10.2196/11704	 DOI
10.2196/resprot.7806	 DOI
10.2196/preprints.15516	 DOI
10.2196/mental.4074	 DOI
10.2196/mhealth.3565	 DOI
10.2196/publichealth.8306	 DOI
10.2196/preprints.9948	 DOI
10.2196/preprints.14770	 DOI
10.2196/preprints.11794	 DOI
10.2196/11395	 DOI
10.2196/mhealth.6471	 DOI
10.2196/preprints.14295	 DOI
10.2196/medinform.8204	 DOI
10.2196/preprints.12207	 DOI
10.2196/preprints.14276	 DOI
10.2196/preprints.7918	 DOI
10.2196/12547	 DOI
10.2196/preprints.12155	 DOI
10.12966/jmir.05.04.2013	 DOI
10.2196/preprints.13582	 DOI
10.2196/mhealth.9069	 DOI
10.2196/preprints.10250	 DOI
10.2196/preprints.8964	 DOI
10.2196/resprot.6695	 DOI
10.2196/preprints.9320	 DOI
10.2196/resprot.4473	 DOI
10.2196/preprints.8872	 DOI
10.2196/preprints.14166	 DOI
10.2196/resprot.9288	 DOI
10.2196/preprints.12917	 DOI
10.2196/resprot.5303	 DOI
10.2196/publichealth.3381	 DOI
10.2196/11023	 DOI
10.2196/preprints.11470	 DOI
10.2196/preprints.14972	 DOI
10.2196/preprints.8918	 DOI
10.2196/medinform.9174	 DOI
10.2196/11372	 DOI
10.2196/12397	 DOI
10.2196/publichealth.6313	 DOI
10.2196/cancer.9114	 DOI
10.2196/preprints.11868	 DOI
10.2196/preprints.10840	 DOI
10.2196/resprot.7949	 DOI
10.2196/mhealth.9884	 DOI
10.2196/preprints.16731	 DOI
10.2196/preprints.11452	 DOI
10.2196/13377	 DOI
10.2196/preprints.14819	 DOI
10.2196/12645	 DOI
10.2196/11192	 DOI
10.2196/publichealth.5901	 DOI
10.2196/preprints.11551	 DOI
10.2196/preprints.12859	 DOI
10.2196/mhealth.3668	 DOI
10.2196/preprints.12842	 DOI
10.2196/medinform.3709	 DOI
10.2196/preprints.16320	 DOI
10.2196/13194	 DOI
10.2196/preprints.13731	 DOI
10.2196/preprints.14657	 DOI
10.2196/preprints.15611	 DOI
10.2196/preprints.10034	 DOI
10.2196/preprints.9080.a	 DOI
10.2196/resprot.5547	 DOI
10.2196/preprints.12444	 DOI
10.2196/11465	 DOI
10.2196/formative.9597	 DOI
10.2196/preprints.13798	 DOI
10.2196/preprints.10855	 DOI
10.2196/10900	 DOI
10.2196/preprints.10173	 DOI
10.2196/mhealth.6683	 DOI
10.2196/resprot.9722	 DOI
10.2196/cancer.3521	 DOI
10.2196/mhealth.3293	 DOI
10.2196/preprints.12528	 DOI
10.2196/preprints.9755	 DOI
10.2196/diabetes.7473	 DOI
10.1002/zfch.19650050720	 DOI
10.7748/en.18.3.9.s12	 DOI
10.1016/j.carbpol.2005.08.034	 DOI
10.7748/nm.16.1.9.s13	 DOI
10.1016/0014-5793(86)81408-9	 DOI
10.1016/0306-4522(81)90121-4	 DOI
10.1016/b978-0-444-82139-3.50074-4	 DOI
10.1002/vipr.19990110318	 DOI
10.1002/mrc.890	 DOI
10.1016/s0422-9894(08)71227-3	 DOI
10.1017/s0016756800045143	 DOI
10.1016/s0966-6923(00)00023-5	 DOI
10.1016/s0422-9894(08)71173-5	 DOI
10.1002/jps.2600740526	 DOI
10.1016/s0422-9894(08)70166-1	 DOI
10.1017/s0021932000009767	 DOI
10.1016/j.jhazmat.2005.11.104	 DOI
10.1177/0885066610366936	 DOI
10.1017/s0014479705263330	 DOI
10.1016/s0422-9894(04)80010-2	 DOI
10.1007/bf00407991	 DOI
10.1016/s0422-9894(04)80046-1	 DOI
10.1016/s1571-9952(03)80072-7	 DOI
10.7748/ns.23.34.30.s36	 DOI
10.1002/cite.330640334	 DOI
10.1002/bjs.4959	 DOI
10.1002/spe.4380070118	 DOI
10.1002/zamm.19750550329	 DOI
10.1017/s0016756800244737	 DOI
10.1016/s0422-9894(02)80050-2	 DOI
10.1016/s0422-9894(08)70776-1	 DOI
10.1177/1538574407308175	 DOI
10.1016/s1571-9952(03)80052-1	 DOI
10.1016/s1571-9960(04)80098-3	 DOI
10.1086/690852	 DOI
10.1007/s00701-010-0712-8	 DOI
10.1016/0039-9140(91)80212-i	 DOI
10.1016/s0422-9894(08)71040-7	 DOI
10.1093/plankt/fbl013	 DOI
10.1007/s00268-003-7181-7	 DOI
10.1016/s0422-9894(03)80111-3	 DOI
10.1016/s0422-9894(03)80101-0	 DOI
10.1016/s0422-9894(01)80007-6	 DOI
10.1021/np0007832	 DOI
10.1002/ange.19650771038	 DOI
10.1021/ci970402z	 DOI
10.1016/s0024-3841(01)00057-2	 DOI
10.1007/s40710-016-0170-2	 DOI
10.1086/ahr/76.4.1130	 DOI
10.1007/s11224-006-9072-7	 DOI
10.1016/s0422-9894(03)80132-0	 DOI
10.1016/s0422-9894(03)80109-5	 DOI
10.1093/ahr/45.4.874	 DOI
10.1016/s1571-9960(04)80121-6	 DOI
10.1017/s0016756800057551	 DOI
10.1017/s0001924000086504	 DOI
10.1016/s0422-9894(08)70553-1	 DOI
10.1002/food.19850290720	 DOI
10.1016/s1571-9960(04)80059-4	 DOI
10.1021/np9802567	 DOI
10.1259/bjr.76.908.760580a	 DOI
10.1017/s0022112004001454	 DOI
10.1016/b978-0-444-82139-3.50061-6	 DOI
10.1016/s0422-9894(03)80049-1	 DOI
10.1016/s0965-8564(00)00024-0	 DOI
10.1016/s0422-9894(08)70441-0	 DOI
10.1016/0012-8252(76)90069-6	 DOI
10.1002/chin.198219352	 DOI
10.1016/s1383-5866(03)00205-3	 DOI
10.1016/b978-0-444-82139-3.50072-0	 DOI
10.1007/s12630-009-9184-9	 DOI
10.1016/b978-0-444-82139-3.50075-6	 DOI
10.1016/s1874-9305(13)70003-7	 DOI
10.1177/004728759403300233	 DOI
10.1533/9780857093516.1.3	 DOI
10.2165/00128413-200715780-00006	 DOI
10.1016/s0736-4679(18)30481-5	 DOI
10.1016/s0422-9894(08)71150-4	 DOI
10.1038/362281a0	 DOI
10.1038/087300a0	 DOI
10.1038/nprot.2007.254	 DOI
10.1038/227757b0	 DOI
10.1086/504826	 DOI
10.1038/148464c0	 DOI
10.1037//0033-2909.126.3.385	 DOI
10.5040/9781350018822.0010	 DOI
10.1038/nature.2011.9672	 DOI
10.1038/158525a0	 DOI
10.1038/nm1004-1051	 DOI
10.1038/2081087a0	 DOI
10.1038/144665c0	 DOI
10.1038/192585a0	 DOI
10.1038/137536a0	 DOI
10.1016/j.arthro.2012.05.622	 DOI
10.1038/218918b0	 DOI
10.1016/b978-0-08-022946-1.50023-2	 DOI
10.1038/104552a0	 DOI
10.1038/d41586-018-07153-y	 DOI
10.1038/nmeth1005-723	 DOI
10.1201/9781420020861.ch3	 DOI
10.1038/nrc2216	 DOI
10.1038/nrg1609	 DOI
10.1038/nbt.1864	 DOI
10.1038/1351069d0	 DOI
10.1038/466298b	 DOI
10.4064/sm-88-3-221-243	 DOI
10.1016/0026-2714(78)91285-4	 DOI
10.1016/s0148-2963(01)00250-8	 DOI
10.1038/121656a0	 DOI
10.1021/jp907435s	 DOI
10.1038/192809a0	 DOI
10.1038/288066a0	 DOI
10.1038/ncomms4579	 DOI
10.1038/183700a0	 DOI
10.1038/023362a0	 DOI
10.1038/350463a0	 DOI
10.1038/172984b0	 DOI
10.1038/35009010	 DOI
10.1177/1471301215580895	 DOI
10.1038/122556a0	 DOI
10.1038/343108b0	 DOI
10.1038/309092b0	 DOI
10.1038/176725b0	 DOI
10.1038/100443a0	 DOI
10.1038/346104a0	 DOI
10.1558/jsrnc.v4i3.246	 DOI
10.1038/s41567-019-0653-y	 DOI
10.1038/330690c0	 DOI
10.1038/1841877a0	 DOI
10.1038/480189a	 DOI
10.1038/007045b0	 DOI
10.1038/291317a0	 DOI
10.1038/nphys187	 DOI
10.1038/328408a0	 DOI
10.1038/536377d	 DOI
10.1038/nclimate2346	 DOI
10.1038/nbt0994-877	 DOI
10.1038/30819	 DOI
10.1038/ncomms7883	 DOI
10.1038/494434a	 DOI
10.1038/228044b0	 DOI
10.1038/114895a0	 DOI
10.1038/ng.2695	 DOI
10.1080/03758397.1958.10857490	 DOI
10.1038/134462a0	 DOI
10.1103/physrevb.59.14712	 DOI
10.4135/9781848608252.n17	 DOI
10.1001/jama.1893.02420330025007	 DOI
10.1038/037177a0	 DOI
10.1007/978-3-642-68304-6	 DOI
10.1007/978-1-4899-3591-5_9	 DOI
10.1038/2051072a0	 DOI
10.1038/physci235002b0	 DOI
10.1038/153019f0	 DOI
10.1016/j.jnc.2017.10.009	 DOI
10.1038/458389e	 DOI
10.1038/516148a	 DOI
10.1038/nri2524	 DOI
10.1038/3921	 DOI
10.15822/skllr.2009.37.2.165	 DOI
10.1038/s41564-019-0383-z	 DOI
10.1038/214836a0	 DOI
10.2307/j.ctv47w3r0.9	 DOI
10.1038/225367a0	 DOI
10.26806/modafr.v5i2.197	 DOI
10.1038/521412a	 DOI
10.1038/nrd1322	 DOI
10.1093/petrology/42.1.173	 DOI
10.1038/ncpneph0945	 DOI
10.1038/nature15252	 DOI
10.1057/9781137391322_12	 DOI
10.1038/291608e0	 DOI
10.1038/ncpendmet0720	 DOI
10.1002/tee.22656	 DOI
10.1038/nprot.2011.355	 DOI
10.2148/benv.44.3.354	 DOI
10.1080/13683500.2011.631697	 DOI
10.1038/ncpendmet0394	 DOI
10.1002/9781118445112.stat01361	 DOI
10.1021/ja995796k	 DOI
10.1080/10671188.1972.10615114	 DOI
10.1002/9780471462422.eoct954	 DOI
10.1002/wcc.27	 DOI
10.1115/imece2012-89605	 DOI
10.1002/9781118430873.est0183	 DOI
10.1016/0003-6870(84)90126-1	 DOI
10.1002/9780470191750.ch3	 DOI
10.1002/9781119511649.ch12	 DOI
10.1002/net.3230160409	 DOI
10.1002/jctb.5000432508	 DOI
10.1002/widm.32	 DOI
10.1007/bf02612200	 DOI
10.1086/428172	 DOI
10.1002/food.19820260342	 DOI
10.1002/wcc.528	 DOI
10.1002/9781118445112.stat01973	 DOI
10.1126/science.142.3594.944	 DOI
10.2105/ajph.84.12.1933	 DOI
10.1002/9781118097298.weoc116	 DOI
10.1002/9781118445112.stat04153	 DOI
10.1002/wcms.1161	 DOI
10.1002/9780470048672.wecb153	 DOI
10.15826/analitika.2015.20.1.008	 DOI
10.1002/9781118165676.ch6	 DOI
10.1002/0471203076.emm2010	 DOI
10.1002/9781118785317.weom060085	 DOI
10.1016/s0968-0896(98)80014-x	 DOI
10.1002/9781118326459.ch11	 DOI
10.1080/00945717608057361	 DOI
10.1002/0471733180.indsub	 DOI
10.1016/j.pain.2012.11.008	 DOI
10.1002/tcm.1770130103	 DOI
10.1002/9781118762547.ch5	 DOI
10.1002/9781118445112.stat01280	 DOI
10.1002/wsbm.1273	 DOI
10.1002/047127304x.ch23	 DOI
10.1002/047134608x.w3235.pub3	 DOI
10.1002/9781118445112.stat04780	 DOI
10.1192/bjp.112.490.961	 DOI
10.1007/978-1-4419-5906-5_604	 DOI
10.1017/s0047279400008953	 DOI
10.1177/002076406601200210	 DOI
10.1002/oby.21987	 DOI
10.12968/denu.2015.42.9.855	 DOI
10.1097/00000542-200104001-00024	 DOI
10.1002/9781118548387.ch6	 DOI
10.1021/ja025362g	 DOI
10.1177/000271626334500169	 DOI
10.1023/b:abme.0000012973.92565.70	 DOI
10.1002/9781118989463.wbeccs063	 DOI
10.1002/jat.2550130417	 DOI
10.1002/9781118445112.stat01503	 DOI
10.1002/9781118445112.stat01948	 DOI
10.1002/9781118150580.index	 DOI
10.1002/9781118384466.ch32	 DOI
10.1126/science.120.3105.28	 DOI
10.1002/wics.2017.9.issue-5	 DOI
10.1002/wnan.1187	 DOI
10.1002/9781118410868.wbehibs493	 DOI
10.1021/np9606355	 DOI
10.1126/science.255.5048.1093	 DOI
10.1002/9781118508275.ch38	 DOI
10.1002/wcms.v2.2	 DOI
10.1002/wcms.1119	 DOI
10.1192/bjp.113.497.456	 DOI
10.1002/0471654728	 DOI
10.1002/9781444390933	 DOI
10.1007/bf02613059	 DOI
10.1002/0471200670.ch7	 DOI
10.1002/9781444347388.ch22	 DOI
10.1002/9780470316658.ch12	 DOI
10.1002/wat2.1190	 DOI
10.1002/ajmg.1320570412	 DOI
10.1002/9781118136188.ch1	 DOI
10.1002/pad.4230050311	 DOI
10.1002/9780470594001.ch6	 DOI
10.1002/9781118491621.ch7	 DOI
10.1002/9781118926895.ch20	 DOI
10.1002/9781118785317.weom060204	 DOI
10.1002/9781118097298.weoc206	 DOI
10.1016/0968-0004(76)90329-7	 DOI
10.1080/01932699908943881	 DOI
10.1002/9781118785317.weom060194	 DOI
10.1002/9780470316566.oth15	 DOI
10.1093/clinids/13.5.1033	 DOI
10.1002/0471224383.ch12	 DOI
10.1002/047134608x.w2616	 DOI
10.1002/0471393002.ch1	 DOI
10.1002/aoc.201	 DOI
10.1002/0470857706.ch23	 DOI
10.1002/9781118785317.weom100257	 DOI
10.1002/9781118150382.ch31	 DOI
10.1523/jneurosci.22-06-02185.2002	 DOI
10.1017/s0001924000010447	 DOI
10.1016/0309-1651(91)90160-k	 DOI
10.1007/s00439-008-0499-3	 DOI
10.1007/978-3-662-06060-5_16	 DOI
10.1007/s10694-015-0517-7	 DOI
10.1007/978-3-642-77901-5_5	 DOI
10.1007/978-3-662-10668-6_7	 DOI
10.1002/sim.2084	 DOI
10.1016/0014-4886(91)90160-e	 DOI
10.1007/978-3-662-49781-4_3	 DOI
10.1007/s15016-017-5918-z	 DOI
10.1007/978-3-319-30526-4_51	 DOI
10.1007/bf00192677	 DOI
10.1007/978-3-319-97112-4_37	 DOI
10.1007/978-3-540-71095-0_899	 DOI
10.1007/978-3-642-35618-6_13	 DOI
10.1007/978-3-642-67254-5_60	 DOI
10.1007/978-3-642-30257-2_6	 DOI
10.1007/978-3-662-06062-9_4	 DOI
10.1007/978-3-540-71095-0_5651	 DOI
10.1007/3-540-31042-8_202	 DOI
10.1007/978-1-84628-288-1_44	 DOI
10.1007/978-3-662-08680-3_10	 DOI
10.1007/978-3-642-29172-2_81	 DOI
10.1002/cite.330520728	 DOI
10.1007/978-0-387-30687-2_9	 DOI
10.1007/978-3-319-47452-6_5	 DOI
10.1002/jctb.5000493207	 DOI
10.1007/978-3-540-71095-0_7273	 DOI
10.1007/978-3-662-09549-2_22	 DOI
10.2113/gsecongeo.59.3.475	 DOI
